item_id,pedido_id,sku,quantidade,preco_unitario,subtotal
IT00006023,PED00002458,SKU004,1,7.87,7.87
IT00006024,PED00002459,SKU007,1,13.24,13.24
IT00006025,PED00002459,SKU011,2,17.16,34.33
IT00006026,PED00002460,SKU013,3,11.3,33.89
IT00006027,PED00002461,SKU008,3,18.57,55.71
IT00006028,PED00002461,SKU010,1,15.44,15.44
IT00006029,PED00002461,SKU015,6,7.23,43.35
IT00006030,PED00002462,SKU014,2,7.8,15.6
IT00006031,PED00002462,SKU004,6,8.13,48.8
IT00006032,PED00002462,SKU003,3,3.72,11.16
IT00006033,PED00002462,SKU012,6,11.9,71.42
IT00006034,PED00002463,SKU005,6,8.47,50.85
IT00006035,PED00002463,SKU004,2,7.54,15.08
IT00006036,PED00002464,SKU008,1,18.78,18.78
IT00006037,PED00002464,SKU008,2,19.27,38.53
IT00006038,PED00002465,SKU005,1,8.57,8.57
IT00006039,PED00002465,SKU011,3,15.86,47.59
IT00006040,PED00002466,SKU001,3,6.72,20.17
IT00006041,PED00002466,SKU007,3,12.53,37.59
IT00006042,PED00002466,SKU015,3,7.0,21.01
IT00006043,PED00002467,SKU002,1,4.14,4.14
IT00006044,PED00002467,SKU008,6,18.84,113.04
IT00006045,PED00002467,SKU015,1,7.22,7.22
IT00006046,PED00002467,SKU012,1,11.41,11.41
IT00006047,PED00002468,SKU006,2,9.73,19.45
IT00006048,PED00002468,SKU006,2,10.03,20.06
IT00006049,PED00002468,SKU008,1,19.67,19.67
IT00006050,PED00002468,SKU015,3,6.74,20.22
IT00006051,PED00002469,SKU003,1,3.95,3.95
IT00006052,PED00002469,SKU006,1,9.96,9.96
IT00006053,PED00002469,SKU006,12,10.18,122.13
IT00006054,PED00002470,SKU010,1,14.91,14.91
IT00006055,PED00002470,SKU009,2,20.79,41.58
IT00006056,PED00002471,SKU007,6,12.95,77.71
IT00006057,PED00002471,SKU013,3,11.2,33.61
IT00006058,PED00002472,SKU001,12,6.57,78.8
IT00006059,PED00002472,SKU007,6,12.81,76.88
IT00006060,PED00002473,SKU005,2,8.13,0.0
IT00006061,PED00002473,SKU002,2,4.39,8.77
IT00006062,PED00002474,SKU010,1,14.79,14.79
IT00006063,PED00002475,SKU004,1,8.18,8.18
IT00006064,PED00002475,SKU005,6,8.57,51.41
IT00006065,PED00002476,SKU010,1,14.98,14.98
IT00006066,PED00002476,SKU002,3,4.27,12.82
IT00006067,PED00002476,SKU011,2,16.68,33.37
IT00006068,PED00002477,SKU009,2,20.1,40.2
IT00006069,PED00002477,SKU002,1,4.37,4.37
IT00006070,PED00002478,SKU001,12,6.57,78.8
IT00006071,PED00002478,SKU007,12,13.13,157.59
IT00006072,PED00002478,SKU011,2,15.93,31.86
IT00006073,PED00002479,SKU005,6,8.53,51.15
IT00006074,PED00002479,SKU005,2,8.48,16.96
IT00006075,PED00002479,SKU008,1,19.14,19.14
IT00006076,PED00002479,SKU011,3,15.76,47.29
IT00006077,PED00002480,SKU014,1,7.24,7.24
IT00006078,PED00002480,SKU001,6,6.39,38.34
IT00006079,PED00002480,SKU004,1,7.86,7.86
IT00006080,PED00002481,SKU009,3,20.42,61.27
IT00006081,PED00002481,SKU008,2,18.41,36.82
IT00006082,PED00002482,SKU008,1,18.88,18.88
IT00006083,PED00002482,SKU005,2,8.53,17.07
IT00006084,PED00002482,SKU015,3,6.59,19.77
IT00006085,PED00002482,SKU001,2,6.63,13.27
IT00006086,PED00002482,SKU014,3,7.57,22.72
IT00006087,PED00002483,SKU003,1,3.62,3.62
IT00006088,PED00002483,SKU002,3,3.99,11.98
IT00006089,PED00002484,SKU006,2,10.32,20.64
IT00006090,PED00002485,SKU011,1,17.13,17.13
IT00006091,PED00002485,SKU012,1,11.66,11.66
IT00006092,PED00002485,SKU007,2,12.55,25.09
IT00006093,PED00002485,SKU015,1,6.71,6.71
IT00006094,PED00002486,SKU008,2,19.75,39.51
IT00006095,PED00002486,SKU013,2,10.61,21.22
IT00006096,PED00002486,SKU003,6,3.88,23.27
IT00006097,PED00002486,SKU012,12,12.32,147.8
IT00006098,PED00002487,SKU002,3,4.39,13.16
IT00006099,PED00002487,SKU010,1,14.39,14.39
IT00006100,PED00002487,SKU014,3,7.54,22.62
IT00006101,PED00002487,SKU014,1,7.77,7.77
IT00006102,PED00002488,SKU012,2,12.41,24.82
IT00006103,PED00002488,SKU001,1,6.6,6.6
IT00006104,PED00002489,SKU009,3,18.97,56.9
IT00006105,PED00002490,SKU006,3,10.31,30.92
IT00006106,PED00002491,SKU005,3,8.91,26.73
IT00006107,PED00002491,SKU008,12,19.1,229.23
IT00006108,PED00002491,SKU007,1,12.68,12.68
IT00006109,PED00002492,SKU014,1,7.17,7.17
IT00006110,PED00002492,SKU010,6,15.14,90.86
IT00006111,PED00002493,SKU002,3,4.12,12.35
IT00006112,PED00002493,SKU009,6,19.1,114.59
IT00006113,PED00002493,SKU001,2,6.54,13.07
IT00006114,PED00002494,SKU007,6,12.68,76.05
IT00006115,PED00002494,SKU001,1,6.65,6.65
IT00006116,PED00002494,SKU002,6,4.37,26.22
IT00006117,PED00002495,SKU009,1,19.59,19.59
IT00006118,PED00002496,SKU007,2,13.39,26.77
IT00006119,PED00002496,SKU008,1,18.23,18.23
IT00006120,PED00002496,SKU002,2,4.23,8.45
IT00006121,PED00002496,SKU009,1,19.2,19.2
IT00006122,PED00002497,SKU002,6,4.08,24.49
IT00006123,PED00002497,SKU006,2,9.56,19.12
IT00006124,PED00002498,SKU014,2,7.19,14.38
IT00006125,PED00002498,SKU001,1,6.5,6.5
IT00006126,PED00002499,SKU008,6,19.0,114.01
IT00006127,PED00002500,SKU013,1,10.82,10.82
IT00006128,PED00002500,SKU003,3,3.84,11.52
IT00006129,PED00002501,SKU010,3,14.32,42.96
IT00006130,PED00002501,SKU003,2,3.68,7.35
IT00006131,PED00002501,SKU006,3,9.93,29.8
IT00006132,PED00002501,SKU004,2,8.16,16.32
IT00006133,PED00002501,SKU015,12,7.1,85.16
IT00006134,PED00002502,SKU013,1,10.86,10.86
IT00006135,PED00002502,SKU015,3,6.96,20.89
IT00006136,PED00002502,SKU014,2,7.77,15.54
IT00006137,PED00002502,SKU001,1,6.61,6.61
IT00006138,PED00002503,SKU001,1,6.49,6.49
IT00006139,PED00002503,SKU011,1,15.79,15.79
IT00006140,PED00002503,SKU007,6,12.47,74.83
IT00006141,PED00002504,SKU015,6,6.63,39.77
IT00006142,PED00002504,SKU002,2,4.37,8.74
IT00006143,PED00002504,SKU013,1,11.12,11.12
IT00006144,PED00002505,SKU007,6,12.33,73.95
IT00006145,PED00002505,SKU013,2,11.42,22.85
IT00006146,PED00002505,SKU007,2,12.5,25.0
IT00006147,PED00002506,SKU009,12,20.72,248.68
IT00006148,PED00002507,SKU009,2,19.1,38.2
IT00006149,PED00002507,SKU014,2,7.28,14.55
IT00006150,PED00002507,SKU015,1,6.64,6.64
IT00006151,PED00002508,SKU004,6,8.1,48.61
IT00006152,PED00002508,SKU013,2,11.4,22.79
IT00006153,PED00002508,SKU013,1,10.82,10.82
IT00006154,PED00002508,SKU004,3,7.75,23.26
IT00006155,PED00002508,SKU011,3,15.68,47.03
IT00006156,PED00002509,SKU008,2,19.46,38.92
IT00006157,PED00002509,SKU005,1,8.83,8.83
IT00006158,PED00002509,SKU001,3,6.79,20.37
IT00006159,PED00002510,SKU008,2,18.65,37.3
IT00006160,PED00002511,SKU009,6,19.56,117.34
IT00006161,PED00002511,SKU008,1,18.87,18.87
IT00006162,PED00002511,SKU015,2,7.09,14.18
IT00006163,PED00002511,SKU009,1,19.87,19.87
IT00006164,PED00002512,SKU006,3,10.36,31.07
IT00006165,PED00002513,SKU008,2,18.85,37.7
IT00006166,PED00002514,SKU011,1,16.52,16.52
IT00006167,PED00002514,SKU006,3,10.22,30.66
IT00006168,PED00002514,SKU002,1,4.4,4.4
IT00006169,PED00002514,SKU015,6,6.89,41.37
IT00006170,PED00002515,SKU013,3,10.87,32.61
IT00006171,PED00002515,SKU012,3,12.24,36.72
IT00006172,PED00002516,SKU004,1,8.24,8.24
IT00006173,PED00002516,SKU011,2,17.08,34.16
IT00006174,PED00002516,SKU010,1,15.61,15.61
IT00006175,PED00002516,SKU006,2,9.81,19.62
IT00006176,PED00002517,SKU011,1,17.31,17.31
IT00006177,PED00002518,SKU006,3,9.6,28.79
IT00006178,PED00002518,SKU011,1,16.89,16.89
IT00006179,PED00002518,SKU006,3,10.0,29.99
IT00006180,PED00002518,SKU013,1,11.39,11.39
IT00006181,PED00002518,SKU009,3,19.64,58.91
IT00006182,PED00002519,SKU002,2,4.25,8.5
IT00006183,PED00002519,SKU010,2,14.77,29.53
IT00006184,PED00002519,SKU004,1,8.04,8.04
IT00006185,PED00002519,SKU001,1,6.18,6.18
IT00006186,PED00002520,SKU007,1,12.44,12.44
IT00006187,PED00002520,SKU001,3,6.64,19.92
IT00006188,PED00002520,SKU003,2,3.71,7.42
IT00006189,PED00002521,SKU008,3,18.69,56.07
IT00006190,PED00002522,SKU008,1,18.06,18.06
IT00006191,PED00002522,SKU009,3,20.85,62.54
IT00006192,PED00002523,SKU003,1,3.8,3.8
IT00006193,PED00002523,SKU011,3,16.27,48.82
IT00006194,PED00002523,SKU009,3,19.69,59.08
IT00006195,PED00002524,SKU009,3,19.04,57.12
IT00006196,PED00002524,SKU007,2,13.0,25.99
IT00006197,PED00002524,SKU001,1,6.68,6.68
IT00006198,PED00002525,SKU005,3,8.21,24.64
IT00006199,PED00002525,SKU003,2,3.71,7.42
IT00006200,PED00002525,SKU006,2,9.43,18.86
IT00006201,PED00002526,SKU010,2,14.48,28.96
IT00006202,PED00002526,SKU001,2,6.52,13.04
IT00006203,PED00002526,SKU005,2,8.08,16.16
IT00006204,PED00002527,SKU005,6,8.53,51.17
IT00006205,PED00002527,SKU004,1,8.22,8.22
IT00006206,PED00002527,SKU006,2,10.31,20.63
IT00006207,PED00002527,SKU008,6,19.15,114.92
IT00006208,PED00002528,SKU007,1,12.67,12.67
IT00006209,PED00002528,SKU011,3,16.63,49.89
IT00006210,PED00002528,SKU011,3,16.04,48.13
IT00006211,PED00002529,SKU013,1,11.36,11.36
IT00006212,PED00002529,SKU004,2,7.61,15.21
IT00006213,PED00002529,SKU012,6,11.93,71.58
IT00006214,PED00002529,SKU008,1,19.83,19.83
IT00006215,PED00002529,SKU002,1,4.39,4.39
IT00006216,PED00002530,SKU014,2,7.38,14.76
IT00006217,PED00002530,SKU003,1,3.84,3.84
IT00006218,PED00002530,SKU005,12,8.29,99.47
IT00006219,PED00002530,SKU004,6,7.9,47.38
IT00006220,PED00002530,SKU009,1,19.35,19.35
IT00006221,PED00002531,SKU015,2,6.74,13.49
IT00006222,PED00002532,SKU010,3,14.88,44.64
IT00006223,PED00002533,SKU013,2,10.85,21.7
IT00006224,PED00002533,SKU010,1,15.06,15.06
IT00006225,PED00002534,SKU013,1,10.6,10.6
IT00006226,PED00002535,SKU003,6,3.93,23.56
IT00006227,PED00002535,SKU011,3,16.54,0.0
IT00006228,PED00002536,SKU007,12,12.33,147.99
IT00006229,PED00002536,SKU006,2,9.9,19.79
IT00006230,PED00002537,SKU010,1,14.37,14.37
IT00006231,PED00002537,SKU004,3,7.51,22.52
IT00006232,PED00002537,SKU007,1,13.2,13.2
IT00006233,PED00002537,SKU003,6,3.77,22.6
IT00006234,PED00002538,SKU014,1,7.16,7.16
IT00006235,PED00002538,SKU002,2,4.14,8.28
IT00006236,PED00002538,SKU011,2,16.21,32.42
IT00006237,PED00002539,SKU007,1,13.2,13.2
IT00006238,PED00002539,SKU008,3,19.58,58.75
IT00006239,PED00002540,SKU011,2,16.51,33.02
IT00006240,PED00002540,SKU015,2,7.2,14.39
IT00006241,PED00002541,SKU010,6,14.22,85.34
IT00006242,PED00002541,SKU008,1,18.96,18.96
IT00006243,PED00002541,SKU011,2,17.17,34.35
IT00006244,PED00002541,SKU014,1,7.5,7.5
IT00006245,PED00002542,SKU007,6,12.59,75.52
IT00006246,PED00002542,SKU005,6,8.62,51.75
IT00006247,PED00002542,SKU013,3,10.72,32.17
IT00006248,PED00002542,SKU015,2,7.03,14.06
IT00006249,PED00002542,SKU006,1,9.72,9.72
IT00006250,PED00002543,SKU015,2,7.05,14.1
IT00006251,PED00002543,SKU015,12,6.93,83.11
IT00006252,PED00002543,SKU008,1,19.09,19.09
IT00006253,PED00002544,SKU013,12,11.16,133.91
IT00006254,PED00002544,SKU014,6,7.7,46.18
IT00006255,PED00002545,SKU003,3,3.8,11.39
IT00006256,PED00002545,SKU012,1,12.07,12.07
IT00006257,PED00002545,SKU005,1,8.73,8.73
IT00006258,PED00002545,SKU003,2,3.73,7.45
IT00006259,PED00002545,SKU011,2,16.38,32.76
IT00006260,PED00002546,SKU003,1,3.85,3.85
IT00006261,PED00002546,SKU007,3,13.43,40.3
IT00006262,PED00002546,SKU008,1,19.6,19.6
IT00006263,PED00002546,SKU012,6,11.56,69.34
IT00006264,PED00002547,SKU001,2,6.46,12.92
IT00006265,PED00002548,SKU003,2,3.77,7.54
IT00006266,PED00002549,SKU006,2,9.97,19.94
IT00006267,PED00002549,SKU002,2,4.35,8.69
IT00006268,PED00002550,SKU005,1,8.3,8.3
IT00006269,PED00002550,SKU001,3,6.48,19.44
IT00006270,PED00002550,SKU001,2,6.19,12.38
IT00006271,PED00002551,SKU009,3,20.21,60.63
IT00006272,PED00002551,SKU005,6,8.6,51.61
IT00006273,PED00002551,SKU012,2,12.49,24.98
IT00006274,PED00002551,SKU012,6,11.49,68.94
IT00006275,PED00002552,SKU002,1,4.1,4.1
IT00006276,PED00002552,SKU008,12,18.91,226.92
IT00006277,PED00002552,SKU004,3,8.01,24.02
IT00006278,PED00002553,SKU015,1,7.02,7.02
IT00006279,PED00002553,SKU003,2,3.68,7.36
IT00006280,PED00002553,SKU005,3,8.82,26.45
IT00006281,PED00002554,SKU012,2,11.88,23.76
IT00006282,PED00002555,SKU011,1,16.65,16.65
IT00006283,PED00002556,SKU013,2,11.09,22.18
IT00006284,PED00002556,SKU009,6,19.81,118.83
IT00006285,PED00002556,SKU012,6,11.49,68.93
IT00006286,PED00002556,SKU003,2,3.67,7.33
IT00006287,PED00002557,SKU005,2,8.76,17.51
IT00006288,PED00002557,SKU014,3,7.5,22.49
IT00006289,PED00002558,SKU002,3,4.08,12.24
IT00006290,PED00002558,SKU005,6,8.36,50.13
IT00006291,PED00002558,SKU007,6,13.05,78.3
IT00006292,PED00002559,SKU013,1,10.9,10.9
IT00006293,PED00002559,SKU007,1,13.04,13.04
IT00006294,PED00002559,SKU010,2,15.37,30.74
IT00006295,PED00002559,SKU009,3,20.41,61.22
IT00006296,PED00002560,SKU014,3,7.44,22.32
IT00006297,PED00002560,SKU002,3,3.99,11.97
IT00006298,PED00002560,SKU015,1,6.9,6.9
IT00006299,PED00002561,SKU015,12,6.75,81.04
IT00006300,PED00002561,SKU014,3,7.71,23.12
IT00006301,PED00002561,SKU003,2,3.81,7.61
IT00006302,PED00002562,SKU008,1,19.2,19.2
IT00006303,PED00002562,SKU008,1,19.09,19.09
IT00006304,PED00002563,SKU012,2,12.09,24.18
IT00006305,PED00002564,SKU010,6,15.22,91.34
IT00006306,PED00002565,SKU009,1,20.19,20.19
IT00006307,PED00002565,SKU001,1,6.25,6.25
IT00006308,PED00002565,SKU009,1,19.08,19.08
IT00006309,PED00002566,SKU010,1,14.57,14.57
IT00006310,PED00002566,SKU012,2,11.82,23.63
IT00006311,PED00002567,SKU006,1,9.67,9.67
IT00006312,PED00002568,SKU008,2,19.55,39.1
IT00006313,PED00002568,SKU014,3,7.82,23.46
IT00006314,PED00002568,SKU006,3,10.28,30.84
IT00006315,PED00002569,SKU006,3,10.19,0.0
IT00006316,PED00002569,SKU013,3,10.62,31.85
IT00006317,PED00002570,SKU014,2,7.2,14.4
IT00006318,PED00002570,SKU007,12,12.69,152.24
IT00006319,PED00002570,SKU014,6,7.47,44.83
IT00006320,PED00002571,SKU015,6,6.66,39.95
IT00006321,PED00002572,SKU007,2,12.77,25.54
IT00006322,PED00002572,SKU001,1,6.73,6.73
IT00006323,PED00002572,SKU008,1,19.04,19.04
IT00006324,PED00002572,SKU005,1,8.47,8.47
IT00006325,PED00002573,SKU005,2,8.1,16.2
IT00006326,PED00002573,SKU015,3,7.02,21.06
IT00006327,PED00002573,SKU009,2,20.13,40.26
IT00006328,PED00002574,SKU012,2,12.32,24.63
IT00006329,PED00002574,SKU009,2,19.91,39.82
IT00006330,PED00002575,SKU005,6,8.23,49.41
IT00006331,PED00002576,SKU006,2,9.76,19.51
IT00006332,PED00002576,SKU002,6,4.07,24.43
IT00006333,PED00002577,SKU012,2,11.38,22.77
IT00006334,PED00002577,SKU001,2,6.76,13.53
IT00006335,PED00002578,SKU011,1,15.81,15.81
IT00006336,PED00002578,SKU013,1,10.97,10.97
IT00006337,PED00002578,SKU011,3,16.77,50.31
IT00006338,PED00002578,SKU013,1,10.47,10.47
IT00006339,PED00002579,SKU002,2,4.21,8.41
IT00006340,PED00002579,SKU002,3,4.15,12.45
IT00006341,PED00002579,SKU010,6,14.19,85.17
IT00006342,PED00002579,SKU015,2,6.59,13.18
IT00006343,PED00002580,SKU013,1,10.63,10.63
IT00006344,PED00002581,SKU013,6,11.01,66.03
IT00006345,PED00002582,SKU015,12,6.76,81.07
IT00006346,PED00002582,SKU014,1,7.8,7.8
IT00006347,PED00002583,SKU001,2,6.74,13.48
IT00006348,PED00002584,SKU010,3,14.88,44.63
IT00006349,PED00002585,SKU002,3,4.21,12.63
IT00006350,PED00002586,SKU007,1,13.49,13.49
IT00006351,PED00002586,SKU010,1,15.59,15.59
IT00006352,PED00002586,SKU006,6,10.33,61.97
IT00006353,PED00002586,SKU003,12,3.64,43.66
IT00006354,PED00002587,SKU008,6,18.87,113.24
IT00006355,PED00002587,SKU013,2,10.93,21.87
IT00006356,PED00002587,SKU010,1,15.17,15.17
IT00006357,PED00002587,SKU007,2,12.56,25.12
IT00006358,PED00002587,SKU011,3,16.9,50.69
IT00006359,PED00002588,SKU006,3,9.74,29.22
IT00006360,PED00002589,SKU006,6,9.65,57.91
IT00006361,PED00002589,SKU015,6,6.88,41.28
IT00006362,PED00002590,SKU012,1,11.64,11.64
IT00006363,PED00002591,SKU006,6,9.57,57.41
IT00006364,PED00002591,SKU001,2,6.75,13.5
IT00006365,PED00002591,SKU006,1,9.82,9.82
IT00006366,PED00002591,SKU005,6,8.35,50.11
IT00006367,PED00002592,SKU011,2,16.53,33.06
IT00006368,PED00002592,SKU003,2,3.74,7.48
IT00006369,PED00002593,SKU008,3,18.67,56.02
IT00006370,PED00002593,SKU009,1,19.61,19.61
IT00006371,PED00002593,SKU003,6,3.66,21.97
IT00006372,PED00002593,SKU003,3,3.97,11.9
IT00006373,PED00002594,SKU008,3,19.82,59.47
IT00006374,PED00002595,SKU009,2,20.25,40.5
IT00006375,PED00002595,SKU004,3,7.58,22.73
IT00006376,PED00002595,SKU008,12,19.07,228.79
IT00006377,PED00002595,SKU008,1,18.01,18.01
IT00006378,PED00002596,SKU011,3,16.04,48.13
IT00006379,PED00002596,SKU011,6,16.32,97.91
IT00006380,PED00002596,SKU014,1,7.64,7.64
IT00006381,PED00002597,SKU006,6,9.56,57.35
IT00006382,PED00002598,SKU003,2,3.87,7.74
IT00006383,PED00002598,SKU007,1,12.92,12.92
IT00006384,PED00002599,SKU010,1,14.27,14.27
IT00006385,PED00002599,SKU007,3,12.94,38.81
IT00006386,PED00002600,SKU003,2,3.75,7.5
IT00006387,PED00002600,SKU008,3,18.15,54.46
IT00006388,PED00002601,SKU015,1,6.99,6.99
IT00006389,PED00002601,SKU011,2,16.69,33.37
IT00006390,PED00002601,SKU002,1,4.12,4.12
IT00006391,PED00002602,SKU001,2,6.23,12.47
IT00006392,PED00002602,SKU015,1,6.62,6.62
IT00006393,PED00002603,SKU009,3,20.86,62.57
IT00006394,PED00002603,SKU011,2,16.11,32.21
IT00006395,PED00002604,SKU012,2,11.89,23.79
IT00006396,PED00002604,SKU007,1,12.98,12.98
IT00006397,PED00002604,SKU004,3,7.56,22.69
IT00006398,PED00002605,SKU013,2,10.87,21.73
IT00006399,PED00002605,SKU008,1,19.41,19.41
IT00006400,PED00002606,SKU008,1,18.27,18.27
IT00006401,PED00002606,SKU002,3,4.28,12.84
IT00006402,PED00002606,SKU004,1,7.63,7.63
IT00006403,PED00002606,SKU007,2,13.15,26.29
IT00006404,PED00002607,SKU013,3,10.69,32.07
IT00006405,PED00002608,SKU013,1,10.81,10.81
IT00006406,PED00002608,SKU001,6,6.25,37.5
IT00006407,PED00002609,SKU015,1,7.23,7.23
IT00006408,PED00002609,SKU014,1,7.58,7.58
IT00006409,PED00002610,SKU004,3,8.26,24.78
IT00006410,PED00002611,SKU007,3,12.36,37.08
IT00006411,PED00002611,SKU012,1,11.78,11.78
IT00006412,PED00002611,SKU015,2,6.65,13.31
IT00006413,PED00002612,SKU012,6,11.55,69.29
IT00006414,PED00002613,SKU002,1,4.34,4.34
IT00006415,PED00002614,SKU002,1,4.27,4.27
IT00006416,PED00002614,SKU001,2,6.46,12.93
IT00006417,PED00002614,SKU001,6,6.78,40.69
IT00006418,PED00002614,SKU014,6,7.72,46.32
IT00006419,PED00002615,SKU004,1,7.54,7.54
IT00006420,PED00002615,SKU013,2,11.08,22.15
IT00006421,PED00002616,SKU001,1,6.53,6.53
IT00006422,PED00002617,SKU002,1,4.14,4.14
IT00006423,PED00002617,SKU014,3,7.29,21.88
IT00006424,PED00002618,SKU007,6,12.63,75.76
IT00006425,PED00002618,SKU003,1,3.8,3.8
IT00006426,PED00002618,SKU013,3,11.01,33.02
IT00006427,PED00002618,SKU003,1,3.61,3.61
IT00006428,PED00002618,SKU007,12,12.39,148.69
IT00006429,PED00002619,SKU006,1,10.38,10.38
IT00006430,PED00002620,SKU007,3,13.11,39.33
IT00006431,PED00002621,SKU012,6,11.97,71.81
IT00006432,PED00002621,SKU013,3,11.21,33.63
IT00006433,PED00002622,SKU013,3,10.6,31.81
IT00006434,PED00002622,SKU008,2,18.51,37.03
IT00006435,PED00002623,SKU002,6,4.14,24.86
IT00006436,PED00002623,SKU006,2,10.35,20.71
IT00006437,PED00002624,SKU006,1,9.6,9.6
IT00006438,PED00002624,SKU006,2,10.31,20.63
IT00006439,PED00002624,SKU003,6,3.87,23.23
IT00006440,PED00002625,SKU001,3,6.25,18.75
IT00006441,PED00002625,SKU012,2,11.66,23.32
IT00006442,PED00002626,SKU001,1,6.41,6.41
IT00006443,PED00002626,SKU006,1,10.31,10.31
IT00006444,PED00002626,SKU011,3,15.99,47.96
IT00006445,PED00002627,SKU005,3,8.16,24.47
IT00006446,PED00002627,SKU004,12,7.86,94.32
IT00006447,PED00002628,SKU004,3,7.99,23.96
IT00006448,PED00002628,SKU007,3,13.42,40.26
IT00006449,PED00002628,SKU001,3,6.8,20.4
IT00006450,PED00002629,SKU014,6,7.34,44.03
IT00006451,PED00002630,SKU015,1,6.74,6.74
IT00006452,PED00002631,SKU015,2,7.17,14.33
IT00006453,PED00002631,SKU009,2,18.92,37.84
IT00006454,PED00002631,SKU009,1,19.57,19.57
IT00006455,PED00002631,SKU014,1,7.3,7.3
IT00006456,PED00002632,SKU013,2,11.26,22.53
IT00006457,PED00002632,SKU002,2,4.4,8.79
IT00006458,PED00002632,SKU014,6,7.72,46.31
IT00006459,PED00002633,SKU001,12,6.49,77.91
IT00006460,PED00002633,SKU015,1,7.02,7.02
IT00006461,PED00002634,SKU007,2,13.15,26.31
IT00006462,PED00002634,SKU014,1,7.77,7.77
IT00006463,PED00002635,SKU005,12,8.72,104.65
IT00006464,PED00002635,SKU006,6,9.68,58.08
IT00006465,PED00002635,SKU014,2,7.83,15.67
IT00006466,PED00002635,SKU002,6,4.09,24.56
IT00006467,PED00002635,SKU008,3,18.84,56.53
IT00006468,PED00002636,SKU008,3,19.02,57.06
IT00006469,PED00002636,SKU003,3,3.7,11.09
IT00006470,PED00002636,SKU012,2,11.5,23.01
IT00006471,PED00002637,SKU001,1,6.44,6.44
IT00006472,PED00002637,SKU006,3,10.37,31.11
IT00006473,PED00002637,SKU015,6,6.6,39.59
IT00006474,PED00002638,SKU009,2,20.52,41.04
IT00006475,PED00002638,SKU009,1,20.16,20.16
IT00006476,PED00002638,SKU007,1,12.71,12.71
IT00006477,PED00002639,SKU012,1,11.6,11.6
IT00006478,PED00002639,SKU011,1,16.09,16.09
IT00006479,PED00002640,SKU012,1,11.83,11.83
IT00006480,PED00002640,SKU009,1,19.15,19.15
IT00006481,PED00002640,SKU002,3,4.11,12.33
IT00006482,PED00002641,SKU006,1,9.68,9.68
IT00006483,PED00002641,SKU006,6,10.19,61.14
IT00006484,PED00002642,SKU003,2,3.7,7.4
IT00006485,PED00002642,SKU011,3,15.7,47.09
IT00006486,PED00002643,SKU008,2,19.84,39.67
IT00006487,PED00002643,SKU002,2,4.37,8.74
IT00006488,PED00002643,SKU001,2,6.8,13.61
IT00006489,PED00002644,SKU007,6,12.49,74.96
IT00006490,PED00002644,SKU009,3,19.77,59.3
IT00006491,PED00002645,SKU002,1,4.07,4.07
IT00006492,PED00002645,SKU002,2,4.07,8.14
IT00006493,PED00002645,SKU015,1,6.66,6.66
IT00006494,PED00002645,SKU012,1,12.19,12.19
IT00006495,PED00002646,SKU011,1,16.15,16.15
IT00006496,PED00002646,SKU007,1,12.49,12.49
IT00006497,PED00002646,SKU008,1,19.26,19.26
IT00006498,PED00002647,SKU008,6,19.43,116.59
IT00006499,PED00002648,SKU015,1,6.69,6.69
IT00006500,PED00002648,SKU008,1,18.05,18.05
IT00006501,PED00002649,SKU010,12,14.86,178.3
IT00006502,PED00002649,SKU007,6,13.14,78.84
IT00006503,PED00002650,SKU009,3,19.79,59.37
IT00006504,PED00002651,SKU015,1,7.22,7.22
IT00006505,PED00002651,SKU003,3,3.86,11.57
IT00006506,PED00002651,SKU009,1,19.75,19.75
IT00006507,PED00002652,SKU001,2,6.59,13.17
IT00006508,PED00002652,SKU014,2,7.2,14.4
IT00006509,PED00002652,SKU011,1,16.39,16.39
IT00006510,PED00002653,SKU011,2,16.31,32.62
IT00006511,PED00002654,SKU015,6,6.58,39.48
IT00006512,PED00002654,SKU009,1,19.74,19.74
IT00006513,PED00002655,SKU007,3,12.87,38.62
IT00006514,PED00002655,SKU004,6,7.61,45.65
IT00006515,PED00002655,SKU008,2,18.72,37.45
IT00006516,PED00002655,SKU012,2,12.21,24.41
IT00006517,PED00002655,SKU010,6,15.18,91.07
IT00006518,PED00002656,SKU012,2,11.96,23.92
IT00006519,PED00002656,SKU011,1,17.14,17.14
IT00006520,PED00002657,SKU014,2,7.39,14.78
IT00006521,PED00002658,SKU006,2,9.81,19.63
IT00006522,PED00002658,SKU009,12,20.75,249.04
IT00006523,PED00002659,SKU007,1,12.42,12.42
IT00006524,PED00002659,SKU005,1,8.23,8.23
IT00006525,PED00002659,SKU014,6,7.5,44.98
IT00006526,PED00002660,SKU015,2,6.63,13.26
IT00006527,PED00002660,SKU001,12,6.46,77.52
IT00006528,PED00002660,SKU007,1,12.46,12.46
IT00006529,PED00002660,SKU005,1,8.78,8.78
IT00006530,PED00002661,SKU014,2,7.13,14.26
IT00006531,PED00002661,SKU012,2,11.68,23.37
IT00006532,PED00002661,SKU002,1,4.16,4.16
IT00006533,PED00002662,SKU010,3,15.17,45.5
IT00006534,PED00002662,SKU004,1,7.75,7.75
IT00006535,PED00002663,SKU006,2,9.88,19.75
IT00006536,PED00002663,SKU009,2,20.17,40.34
IT00006537,PED00002664,SKU007,1,13.4,13.4
IT00006538,PED00002664,SKU006,2,9.92,19.85
IT00006539,PED00002664,SKU011,3,17.06,51.17
