pedido_id,cliente_id,loja_id,criado_em,status,subtotal,taxa_entrega,total,canal
PED00003031,CLI01779,LJ10,2025-10-09T20:24:12,PAGO,147.96,5.46,153.42,APP_ANDROID
PED00003032,CLI01619,LJ02,2025-10-09T19:30:10,PAGO,53.73,10.41,64.14,WEB
PED00003033,CLI00082,LJ02,2025-10-09T11:29:04,PAGO,59.75,9.89,69.64,APP_ANDROID
PED00003034,CLI01997,LJ07,2025-10-09T22:36:50,PAGO,13.72,7.8,21.52,WEB
PED00003035,CLI00964,LJ05,2025-10-09T10:00:38,PAGO,19.64,9.73,29.37,APP_ANDROID
PED00003036,CLI01115,LJ01,2025-10-09T16:06:00,PAGO,63.21,5.04,68.25,APP_IOS
PED00003037,CLI01485,LJ02,2025-10-09T12:44:25,PAGO,26.7,10.83,37.53,WEB
PED00003038,CLI01160,LJ04,2025-10-09T22:17:46,PAGO,76.91,8.63,85.54,APP_ANDROID
PED00003039,CLI01718,LJ02,2025-10-09T14:39:19,PAGO,144.83,10.41,155.24,WEB
PED00003040,CLI01293,LJ07,2025-10-09T11:27:28,PAGO,15.55,6.09,21.64,APP_ANDROID
PED00003041,CLI01612,LJ10,2025-10-09T16:20:20,PAGO,49.25,10.01,59.26,WEB
PED00003042,CLI01876,LJ06,2025-10-09T23:51:16,PAGO,23.43,10.86,34.29,APP_ANDROID
PED00003043,CLI00603,LJ03,2025-10-09T14:41:49,PAGO,65.02,8.1,73.12,APP_IOS
PED00003044,CLI00315,LJ01,2025-10-09T12:01:25,PAGO,43.6,7.98,51.58,WEB
PED00003045,CLI00574,LJ05,2025-10-09T18:56:10,PAGO,43.1,5.22,48.32,WEB
PED00003046,CLI00802,LJ08,2025-10-09T22:53:27,PAGO,110.36,7.18,117.54,WEB
PED00003047,CLI00527,LJ12,2025-10-09T17:07:26,PAGO,168.97,8.15,177.12,APP_ANDROID
PED00003048,CLI00954,LJ09,2025-10-09T21:37:13,PAGO,42.52,6.02,48.54,APP_IOS
PED00003049,CLI00873,LJ06,2025-10-09T14:48:46,PAGO,150.71,9.82,160.53,APP_ANDROID
PED00003050,CLI00388,LJ12,2025-10-09T10:46:01,PAGO,8.43,10.3,18.73,WEB
PED00003051,CLI01135,LJ09,2025-10-09T12:13:08,PENDENTE,55.46,11.9,67.36,WEB
PED00003052,CLI01672,LJ06,2025-10-09T22:30:42,PAGO,179.59,6.63,186.22,WEB
PED00003053,CLI00150,LJ10,2025-10-09T11:57:23,PAGO,10.4,10.24,20.64,WEB
PED00003054,CLI01716,LJ03,2025-10-09T13:04:22,PAGO,137.78,7.37,145.15,WEB
PED00003055,CLI00414,LJ10,2025-10-09T17:56:40,PAGO,146.06,10.62,156.68,APP_IOS
PED00003056,CLI01699,LJ02,2025-10-09T10:01:41,PAGO,26.98,9.74,36.72,APP_ANDROID
PED00003057,CLI00300,LJ08,2025-10-09T20:26:40,PAGO,32.61,6.38,38.99,APP_IOS
PED00003058,CLI00855,LJ12,2025-10-09T13:44:41,PAGO,59.96,10.97,70.93,APP_ANDROID
PED00003059,CLI00223,LJ05,2025-10-09T23:11:27,PAGO,208.53,7.67,216.2,APP_IOS
PED00003060,CLI01037,LJ12,2025-10-09T13:53:57,PAGO,120.75,9.6,130.35,APP_ANDROID
PED00003061,CLI01001,LJ06,2025-10-09T12:50:32,CANCELADO,30.78,8.89,39.67,WEB
PED00003062,CLI01113,LJ03,2025-10-09T12:59:51,PAGO,16.72,5.79,22.51,WEB
PED00003063,CLI00243,LJ02,2025-10-09T22:53:53,PAGO,78.63,7.42,86.05,WEB
PED00003064,CLI00788,LJ03,2025-10-09T21:27:38,PAGO,78.82,5.89,84.71,APP_ANDROID
PED00003065,CLI01219,LJ06,2025-10-09T23:42:11,PAGO,67.41,6.23,73.64,APP_ANDROID
PED00003066,CLI01088,LJ12,2025-10-09T23:31:51,PAGO,49.88,9.67,59.55,APP_ANDROID
PED00003067,CLI00291,LJ05,2025-10-09T23:36:40,PAGO,35.83,8.33,44.16,APP_ANDROID
PED00003068,CLI00663,LJ11,2025-10-09T19:13:22,PAGO,164.18,6.22,170.4,APP_ANDROID
PED00003069,CLI00437,LJ10,2025-10-09T16:50:17,PAGO,33.65,8.73,42.38,WEB
PED00003070,CLI00314,LJ11,2025-10-09T21:30:30,PAGO,59.2,11.61,70.81,APP_ANDROID
PED00003071,CLI00770,LJ10,2025-10-09T19:06:43,CANCELADO,24.91,10.17,35.08,WEB
PED00003072,CLI00676,LJ10,2025-10-09T23:17:18,PAGO,21.08,10.3,31.38,WEB
PED00003073,CLI01975,LJ01,2025-10-09T12:24:47,PAGO,13.25,10.49,23.74,WEB
PED00003074,CLI00512,LJ03,2025-10-09T13:43:23,PAGO,15.85,5.65,21.5,WEB
PED00003075,CLI01505,LJ04,2025-10-09T22:39:32,PENDENTE,16.15,7.25,23.4,APP_ANDROID
PED00003076,CLI00061,LJ01,2025-10-09T17:41:18,PAGO,251.5,7.42,258.92,APP_IOS
PED00003077,CLI00823,LJ04,2025-10-09T13:48:11,PAGO,140.11,10.14,150.25,APP_ANDROID
PED00003078,CLI00828,LJ01,2025-10-09T17:03:11,PAGO,206.56,7.99,214.55,APP_IOS
PED00003079,CLI00763,LJ06,2025-10-09T23:54:47,PAGO,64.96,9.71,74.67,APP_IOS
PED00003080,CLI00401,LJ10,2025-10-09T16:33:18,PAGO,50.42,9.62,60.04,APP_IOS
PED00003081,CLI01000,LJ02,2025-10-10T16:40:13,PAGO,79.58,10.65,90.23,WEB
PED00003082,CLI01953,LJ10,2025-10-10T18:30:56,PAGO,10.24,11.69,21.93,APP_ANDROID
PED00003083,CLI00863,LJ12,2025-10-10T10:06:32,PAGO,36.4,7.14,43.54,APP_IOS
PED00003084,CLI01259,LJ04,2025-10-10T12:32:06,CANCELADO,157.02,7.28,164.3,WEB
PED00003085,CLI01990,LJ12,2025-10-10T17:43:27,PAGO,73.11,7.24,80.35,APP_ANDROID
PED00003086,CLI00226,LJ07,2025-10-10T13:38:07,PAGO,26.8,11.08,37.88,APP_IOS
PED00003087,CLI01607,LJ06,2025-10-10T10:12:12,PAGO,19.08,10.92,30.0,WEB
PED00003088,CLI00618,LJ11,2025-10-10T21:18:27,PAGO,63.57,6.52,70.09,WEB
PED00003089,CLI01553,LJ03,2025-10-10T15:57:20,PAGO,75.59,8.82,84.41,WEB
PED00003090,CLI01270,LJ10,2025-10-10T16:44:47,PAGO,12.86,7.38,20.24,APP_IOS
PED00003091,CLI01712,LJ12,2025-10-10T22:40:15,PAGO,240.74,7.95,248.69,APP_IOS
PED00003092,CLI01796,LJ07,2025-10-10T23:31:40,PAGO,128.86,6.79,135.65,APP_IOS
PED00003093,CLI00416,LJ10,2025-10-10T17:57:07,PAGO,34.31,6.72,41.03,WEB
PED00003094,CLI00978,LJ12,2025-10-10T20:07:58,PAGO,73.65,11.41,85.06,APP_IOS
PED00003095,CLI00896,LJ07,2025-10-10T16:18:57,PAGO,84.77,10.01,94.78,WEB
PED00003096,CLI01125,LJ09,2025-10-10T14:22:54,PAGO,119.66,8.21,127.87,WEB
PED00003097,CLI00138,LJ11,2025-10-10T23:39:03,CANCELADO,97.99,11.74,109.73,WEB
PED00003098,CLI01600,LJ12,2025-10-10T13:08:48,PAGO,277.04,9.0,286.04,APP_ANDROID
PED00003099,CLI00469,LJ03,2025-10-10T16:51:21,PAGO,48.93,6.18,55.11,WEB
PED00003100,CLI00766,LJ02,2025-10-10T22:14:13,PAGO,105.45,10.51,115.96,WEB
PED00003101,CLI01547,LJ12,2025-10-10T19:30:03,PAGO,252.97,8.97,261.94,APP_ANDROID
PED00003102,CLI00233,LJ11,2025-10-10T23:12:21,PAGO,101.86,10.19,112.05,WEB
PED00003103,CLI01401,LJ05,2025-10-10T18:52:53,PAGO,102.54,5.33,107.87,APP_IOS
PED00003104,CLI00213,LJ11,2025-10-10T17:02:13,PAGO,14.56,10.72,25.28,APP_IOS
PED00003105,CLI01812,LJ11,2025-10-10T17:07:51,PAGO,139.07,10.09,149.16,WEB
PED00003106,CLI00072,LJ02,2025-10-10T17:08:31,PAGO,29.61,11.89,41.5,WEB
PED00003107,CLI00484,LJ02,2025-10-10T13:09:17,PAGO,116.0,5.64,121.64,APP_ANDROID
PED00003108,CLI00189,LJ05,2025-10-10T15:30:03,PENDENTE,45.32,10.39,55.71,APP_IOS
PED00003109,CLI01427,LJ08,2025-10-10T17:06:43,PAGO,51.97,9.24,61.21,APP_IOS
PED00003110,CLI00003,LJ11,2025-10-10T23:48:31,PAGO,11.49,7.97,19.46,APP_IOS
PED00003111,CLI00690,LJ03,2025-10-10T17:32:54,PAGO,138.79,8.82,147.61,WEB
PED00003112,CLI00861,LJ05,2025-10-10T16:57:21,PAGO,55.67,10.77,66.44,APP_ANDROID
PED00003113,CLI00997,LJ12,2025-10-10T14:38:45,PAGO,22.85,7.65,30.5,APP_ANDROID
PED00003114,CLI01328,LJ11,2025-10-10T13:30:23,PAGO,250.55,5.13,255.68,WEB
PED00003115,CLI00308,LJ03,2025-10-10T15:29:23,PAGO,7.45,6.67,14.12,APP_ANDROID
PED00003116,CLI01172,LJ05,2025-10-10T23:57:20,PAGO,78.71,9.6,88.31,APP_ANDROID
PED00003117,CLI00413,LJ09,2025-10-10T12:51:43,PENDENTE,4.05,7.21,11.26,WEB
PED00003118,CLI00559,LJ02,2025-10-10T20:29:41,PAGO,72.82,9.29,82.11,APP_IOS
PED00003119,CLI01484,LJ04,2025-10-10T18:28:52,PAGO,102.22,8.59,110.81,APP_ANDROID
PED00003120,CLI01980,LJ09,2025-10-10T11:58:24,PAGO,80.54,11.82,92.36,APP_IOS
PED00003121,CLI00273,LJ02,2025-10-10T19:38:33,PAGO,101.81,5.4,107.21,APP_ANDROID
PED00003122,CLI00837,LJ11,2025-10-10T20:27:11,PAGO,332.57,8.73,341.3,APP_IOS
PED00003123,CLI00735,LJ11,2025-10-10T19:28:16,CANCELADO,29.63,8.4,38.03,APP_IOS
PED00003124,CLI01370,LJ07,2025-10-10T12:16:08,PAGO,7.73,8.89,16.62,APP_ANDROID
PED00003125,CLI00718,LJ02,2025-10-10T18:34:17,PAGO,122.44,5.57,128.01,APP_IOS
PED00003126,CLI00820,LJ04,2025-10-10T15:30:11,PAGO,26.35,9.9,36.25,APP_ANDROID
PED00003127,CLI00287,LJ09,2025-10-10T20:45:19,PAGO,57.23,9.35,66.58,WEB
PED00003128,CLI00889,LJ11,2025-10-10T21:36:10,PAGO,161.6,6.91,168.51,APP_ANDROID
PED00003129,CLI00481,LJ07,2025-10-10T23:18:39,PAGO,13.29,9.02,22.31,WEB
PED00003130,CLI00307,LJ03,2025-10-10T12:44:27,PAGO,108.45,5.42,113.87,APP_ANDROID
PED00003131,CLI01565,LJ12,2025-10-10T16:44:36,PAGO,47.42,9.54,56.96,WEB
PED00003132,CLI01057,LJ02,2025-10-10T12:48:56,PAGO,29.21,5.57,34.78,APP_ANDROID
PED00003133,CLI01901,LJ10,2025-10-10T13:55:37,PAGO,22.24,7.49,29.73,APP_ANDROID
PED00003134,CLI00372,LJ03,2025-10-10T11:19:47,PENDENTE,160.36,8.04,168.4,APP_ANDROID
PED00003135,CLI00987,LJ01,2025-10-10T15:47:42,PAGO,103.4,11.32,114.72,WEB
PED00003136,CLI01063,LJ08,2025-10-10T14:02:45,PAGO,42.74,5.48,48.22,APP_ANDROID
PED00003137,CLI01822,LJ09,2025-10-10T19:38:48,PAGO,35.58,5.52,41.1,APP_ANDROID
PED00003138,CLI01771,LJ01,2025-10-10T18:59:12,PAGO,85.18,9.29,94.47,WEB
PED00003139,CLI00558,LJ01,2025-10-10T19:55:15,PAGO,289.84,8.2,298.04,WEB
PED00003140,CLI00818,LJ07,2025-10-10T12:14:01,PAGO,88.18,10.88,99.06,WEB
PED00003141,CLI01878,LJ06,2025-10-10T10:26:25,PAGO,141.01,8.0,149.01,APP_ANDROID
PED00003142,CLI01692,LJ08,2025-10-10T19:44:15,PAGO,63.18,10.43,73.61,WEB
PED00003143,CLI01655,LJ01,2025-10-10T19:07:01,PAGO,42.5,6.76,49.26,WEB
PED00003144,CLI00207,LJ02,2025-10-10T23:40:37,PAGO,76.94,11.52,88.46,APP_IOS
PED00003145,CLI00016,LJ10,2025-10-10T18:15:06,PENDENTE,35.55,7.7,43.25,APP_IOS
PED00003146,CLI01055,LJ08,2025-10-10T14:40:09,PAGO,186.99,10.24,197.23,APP_ANDROID
PED00003147,CLI00065,LJ01,2025-10-10T21:23:58,PAGO,119.04,5.65,124.69,APP_ANDROID
PED00003148,CLI01410,LJ12,2025-10-10T22:21:29,PAGO,117.76,6.97,124.73,WEB
PED00003149,CLI00712,LJ11,2025-10-10T22:53:40,PENDENTE,69.14,7.54,76.68,APP_IOS
PED00003150,CLI00877,LJ09,2025-10-10T18:23:18,PAGO,43.26,10.62,53.88,APP_ANDROID
PED00003151,CLI01267,LJ10,2025-10-10T10:10:42,PAGO,54.36,6.27,60.63,APP_ANDROID
PED00003152,CLI01046,LJ05,2025-10-10T19:41:06,PAGO,35.76,7.35,43.11,APP_IOS
PED00003153,CLI00412,LJ02,2025-10-10T20:23:05,PAGO,7.59,5.76,13.35,APP_ANDROID
PED00003154,CLI00994,LJ09,2025-10-10T14:30:12,PAGO,25.63,9.34,34.97,WEB
PED00003155,CLI00156,LJ10,2025-10-10T21:55:26,PAGO,341.74,9.77,351.51,APP_ANDROID
PED00003156,CLI00917,LJ05,2025-10-10T17:17:01,PAGO,19.14,5.73,24.87,APP_ANDROID
PED00003157,CLI00900,LJ08,2025-10-10T19:36:51,PAGO,130.45,8.54,138.99,WEB
PED00003158,CLI00642,LJ02,2025-10-10T19:57:42,PAGO,7.22,6.66,13.88,WEB
PED00003159,CLI01972,LJ07,2025-10-10T23:49:05,PAGO,22.23,9.25,31.48,APP_IOS
PED00003160,CLI00435,LJ04,2025-10-10T17:44:22,PAGO,15.17,6.93,22.1,WEB
PED00003161,CLI00157,LJ06,2025-10-10T17:14:12,PAGO,73.44,8.37,81.81,APP_IOS
PED00003162,CLI01851,LJ06,2025-10-10T11:19:37,PAGO,82.13,11.0,93.13,APP_ANDROID
PED00003163,CLI00359,LJ10,2025-10-10T16:27:46,PAGO,80.28,6.37,86.65,APP_IOS
PED00003164,CLI00934,LJ01,2025-10-10T22:19:46,CANCELADO,21.78,7.5,29.28,WEB
PED00003165,CLI00255,LJ11,2025-10-10T19:39:03,PAGO,67.09,8.47,75.56,APP_ANDROID
PED00003166,CLI00122,LJ05,2025-10-10T23:13:09,CANCELADO,24.56,10.9,35.46,APP_IOS
PED00003167,CLI00857,LJ11,2025-10-10T15:16:37,PAGO,180.9,5.41,186.31,APP_ANDROID
PED00003168,CLI01250,LJ09,2025-10-10T19:45:29,PAGO,66.29,10.97,77.26,APP_ANDROID
PED00003169,CLI01246,LJ10,2025-10-10T23:05:44,PAGO,37.46,7.02,44.48,APP_IOS
PED00003170,CLI00846,LJ03,2025-10-10T18:48:41,PAGO,15.33,10.96,26.29,WEB
PED00003171,CLI01102,LJ11,2025-10-10T19:20:59,PAGO,23.22,11.07,34.29,APP_ANDROID
PED00003172,CLI01276,LJ08,2025-10-10T17:22:25,PAGO,123.1,9.71,132.81,WEB
PED00003173,CLI00414,LJ09,2025-10-10T13:27:31,PAGO,24.37,5.5,29.87,APP_IOS
PED00003174,CLI01010,LJ06,2025-10-10T22:13:41,PAGO,50.36,10.28,60.64,APP_ANDROID
PED00003175,CLI01079,LJ12,2025-10-10T20:14:39,PAGO,22.65,5.25,27.9,APP_IOS
PED00003176,CLI01909,LJ06,2025-10-10T12:04:22,PAGO,25.3,10.95,36.25,APP_ANDROID
PED00003177,CLI01991,LJ12,2025-10-10T14:30:06,PENDENTE,39.74,5.27,45.01,APP_IOS
PED00003178,CLI00368,LJ02,2025-10-10T21:08:13,PAGO,53.25,9.4,62.65,APP_ANDROID
PED00003179,CLI00234,LJ05,2025-10-10T14:20:12,CANCELADO,16.21,10.84,27.05,APP_ANDROID
PED00003180,CLI01001,LJ09,2025-10-10T23:28:31,PAGO,88.59,9.94,98.53,APP_ANDROID
PED00003181,CLI01625,LJ05,2025-10-10T16:39:43,PAGO,77.88,6.32,84.2,APP_IOS
PED00003182,CLI00911,LJ02,2025-10-10T19:29:15,PAGO,75.56,10.45,86.01,WEB
PED00003183,CLI01800,LJ04,2025-10-10T15:27:18,PAGO,46.11,8.37,54.48,WEB
PED00003184,CLI01167,LJ10,2025-10-10T19:36:13,PAGO,266.54,5.06,271.6,APP_IOS
PED00003185,CLI00690,LJ02,2025-10-10T17:54:58,PAGO,47.27,8.53,55.8,WEB
PED00003186,CLI01972,LJ07,2025-10-10T18:27:51,PAGO,23.18,11.4,34.58,APP_IOS
PED00003187,CLI00727,LJ02,2025-10-10T14:44:39,PAGO,61.46,6.41,67.87,APP_IOS
PED00003188,CLI01015,LJ02,2025-10-10T20:02:59,PAGO,49.31,9.01,58.32,APP_IOS
PED00003189,CLI01185,LJ06,2025-10-10T18:24:39,PAGO,58.21,6.79,65.0,APP_IOS
PED00003190,CLI01162,LJ05,2025-10-10T22:21:10,PAGO,74.49,8.03,82.52,APP_ANDROID
PED00003191,CLI01550,LJ10,2025-10-10T18:06:35,PAGO,70.34,5.81,76.15,APP_IOS
PED00003192,CLI01527,LJ02,2025-10-10T14:00:22,PAGO,48.63,7.81,56.44,APP_IOS
PED00003193,CLI00148,LJ03,2025-10-11T12:51:26,PAGO,11.57,9.02,20.59,APP_IOS
PED00003194,CLI01229,LJ12,2025-10-11T16:00:54,PAGO,272.1,9.71,281.81,WEB
PED00003195,CLI01082,LJ11,2025-10-11T15:48:40,PAGO,44.21,11.86,56.07,APP_ANDROID
PED00003196,CLI01810,LJ03,2025-10-11T22:49:34,PAGO,97.42,9.8,107.22,WEB
PED00003197,CLI00700,LJ11,2025-10-11T13:15:07,PAGO,14.56,8.49,23.05,APP_ANDROID
PED00003198,CLI00106,LJ05,2025-10-11T20:15:29,PAGO,83.33,11.47,94.8,APP_IOS
PED00003199,CLI01179,LJ07,2025-10-11T14:28:48,PAGO,139.7,6.11,145.81,APP_ANDROID
PED00003200,CLI00178,LJ06,2025-10-11T14:56:13,PAGO,157.02,10.74,167.76,APP_ANDROID
PED00003201,CLI00425,LJ07,2025-10-11T14:26:56,CANCELADO,12.35,6.18,18.53,WEB
PED00003202,CLI01546,LJ11,2025-10-11T12:13:08,PAGO,76.87,9.98,86.85,WEB
PED00003203,CLI01994,LJ08,2025-10-11T17:20:35,PAGO,37.76,5.62,43.38,APP_IOS
PED00003204,CLI00663,LJ05,2025-10-11T10:09:19,PAGO,14.88,6.38,21.26,APP_ANDROID
PED00003205,CLI01333,LJ05,2025-10-11T19:07:16,PAGO,10.34,9.4,19.74,APP_IOS
PED00003206,CLI01914,LJ05,2025-10-11T12:29:59,PAGO,43.25,6.83,50.08,APP_ANDROID
PED00003207,CLI00794,LJ08,2025-10-11T16:32:41,CANCELADO,84.42,7.7,92.12,WEB
PED00003208,CLI00837,LJ12,2025-10-11T13:00:57,PAGO,53.28,5.66,58.94,APP_ANDROID
PED00003209,CLI01365,LJ08,2025-10-11T11:38:36,PAGO,53.34,8.22,61.56,APP_ANDROID
PED00003210,CLI01514,LJ01,2025-10-11T22:13:34,PAGO,110.16,10.45,120.61,APP_IOS
PED00003211,CLI00784,LJ02,2025-10-11T20:59:23,PAGO,84.83,5.3,90.13,WEB
PED00003212,CLI01667,LJ12,2025-10-11T22:14:18,PAGO,202.04,11.72,213.76,WEB
PED00003213,CLI01439,LJ02,2025-10-11T21:43:08,PAGO,12.54,5.32,17.86,APP_IOS
PED00003214,CLI00308,LJ04,2025-10-11T13:36:34,PAGO,63.27,8.48,71.75,WEB
PED00003215,CLI01109,LJ11,2025-10-11T17:38:10,PAGO,232.16,7.3,239.46,APP_ANDROID
PED00003216,CLI01631,LJ09,2025-10-11T16:21:29,PAGO,12.28,8.69,20.97,APP_ANDROID
PED00003217,CLI01303,LJ05,2025-10-11T22:36:39,PAGO,44.61,6.9,51.51,WEB
PED00003218,CLI00594,LJ02,2025-10-11T19:45:35,PAGO,235.23,6.67,241.9,APP_IOS
PED00003219,CLI01169,LJ09,2025-10-11T20:00:09,PAGO,48.55,7.64,56.19,APP_IOS
PED00003220,CLI01657,LJ03,2025-10-11T14:53:03,PAGO,134.77,5.93,140.7,WEB
PED00003221,CLI00029,LJ12,2025-10-11T15:30:45,PAGO,16.47,6.23,22.7,WEB
PED00003222,CLI00251,LJ12,2025-10-11T15:08:23,CANCELADO,76.51,6.98,83.49,APP_ANDROID
PED00003223,CLI01464,LJ07,2025-10-11T16:52:32,PAGO,23.14,10.43,33.57,APP_IOS
PED00003224,CLI01925,LJ06,2025-10-11T18:49:54,CANCELADO,92.91,7.0,99.91,APP_IOS
PED00003225,CLI00270,LJ04,2025-10-11T22:47:23,PAGO,28.81,10.49,39.3,APP_IOS
PED00003226,CLI01420,LJ04,2025-10-11T15:27:14,PAGO,33.34,6.26,39.6,WEB
PED00003227,CLI01139,LJ05,2025-10-11T23:29:32,PAGO,73.93,10.23,84.16,APP_ANDROID
PED00003228,CLI01328,LJ12,2025-10-11T21:16:30,PAGO,31.96,8.62,40.58,APP_IOS
PED00003229,CLI01428,LJ05,2025-10-11T23:32:11,PAGO,81.58,7.29,88.87,APP_ANDROID
PED00003230,CLI01558,LJ01,2025-10-11T11:37:28,PAGO,30.3,9.41,39.71,APP_IOS
PED00003231,CLI01760,LJ07,2025-10-11T11:30:00,PAGO,95.33,11.52,106.85,WEB
PED00003232,CLI00634,LJ09,2025-10-11T23:56:04,PAGO,40.06,5.39,45.45,APP_ANDROID
PED00003233,CLI01021,LJ08,2025-10-11T12:05:50,PAGO,20.61,11.78,32.39,WEB
PED00003234,CLI01950,LJ02,2025-10-11T17:47:44,PAGO,19.79,5.39,25.18,APP_ANDROID
PED00003235,CLI01888,LJ07,2025-10-11T13:52:28,PAGO,95.96,9.59,105.55,APP_ANDROID
PED00003236,CLI01421,LJ08,2025-10-11T11:52:57,PAGO,121.52,10.41,131.93,APP_IOS
PED00003237,CLI00288,LJ01,2025-10-11T17:01:06,PAGO,52.66,6.3,58.96,APP_ANDROID
PED00003238,CLI00282,LJ06,2025-10-11T17:26:05,PAGO,84.3,8.75,93.05,WEB
PED00003239,CLI00883,LJ11,2025-10-11T22:42:44,PAGO,77.52,8.47,85.99,APP_ANDROID
PED00003240,CLI01416,LJ12,2025-10-11T10:04:45,PAGO,81.78,10.15,91.93,WEB
PED00003241,CLI00218,LJ05,2025-10-11T10:56:21,PAGO,64.08,9.27,73.35,APP_IOS
PED00003242,CLI01507,LJ10,2025-10-11T19:00:17,PAGO,97.12,6.35,103.47,WEB
PED00003243,CLI01087,LJ09,2025-10-11T13:24:08,PAGO,306.56,7.88,314.44,WEB
PED00003244,CLI01912,LJ11,2025-10-11T22:11:44,PAGO,7.53,9.3,16.83,WEB
PED00003245,CLI01376,LJ11,2025-10-11T14:06:44,PAGO,29.72,8.73,38.45,APP_ANDROID
PED00003246,CLI00084,LJ06,2025-10-11T16:10:16,PAGO,99.85,10.01,109.86,APP_IOS
PED00003247,CLI01885,LJ10,2025-10-11T13:33:29,PAGO,164.56,11.89,176.45,WEB
PED00003248,CLI01917,LJ05,2025-10-11T10:18:24,PAGO,99.46,6.29,105.75,APP_ANDROID
PED00003249,CLI01876,LJ04,2025-10-11T13:03:32,PAGO,8.33,7.78,16.11,WEB
PED00003250,CLI01975,LJ03,2025-10-11T23:04:47,CANCELADO,13.52,9.21,22.73,WEB
PED00003251,CLI00858,LJ02,2025-10-11T17:29:51,PAGO,65.83,5.02,70.85,WEB
PED00003252,CLI01731,LJ05,2025-10-11T16:28:26,PAGO,28.59,5.28,33.87,WEB
PED00003253,CLI01494,LJ03,2025-10-11T15:30:44,PAGO,34.04,8.69,42.73,APP_ANDROID
PED00003254,CLI00766,LJ01,2025-10-11T10:51:03,PAGO,27.25,5.29,32.54,APP_ANDROID
PED00003255,CLI01018,LJ06,2025-10-11T16:09:51,PAGO,77.28,10.21,87.49,WEB
PED00003256,CLI01439,LJ12,2025-10-11T10:42:29,PAGO,250.62,11.24,261.86,APP_ANDROID
PED00003257,CLI01007,LJ08,2025-10-11T19:59:17,CANCELADO,29.28,8.54,37.82,APP_IOS
PED00003258,CLI00858,LJ11,2025-10-11T18:38:32,PENDENTE,46.35,10.25,56.6,WEB
PED00003259,CLI00751,LJ02,2025-10-11T22:44:37,PAGO,14.73,9.77,24.5,WEB
PED00003260,CLI00187,LJ07,2025-10-11T15:09:11,PAGO,46.55,6.68,53.23,WEB
PED00003261,CLI01147,LJ08,2025-10-11T20:31:28,PAGO,148.87,11.68,160.55,APP_IOS
PED00003262,CLI01984,LJ01,2025-10-11T23:26:42,PAGO,51.54,9.65,61.19,APP_ANDROID
PED00003263,CLI00827,LJ03,2025-10-11T12:52:04,PAGO,92.44,7.42,99.86,APP_IOS
PED00003264,CLI01828,LJ02,2025-10-11T20:54:14,PAGO,30.82,9.36,40.18,WEB
PED00003265,CLI01354,LJ09,2025-10-11T16:20:50,PAGO,144.67,6.66,151.33,APP_ANDROID
PED00003266,CLI01838,LJ12,2025-10-11T15:23:44,PAGO,8.19,11.96,20.15,APP_ANDROID
PED00003267,CLI01472,LJ08,2025-10-11T18:28:50,PENDENTE,9.94,5.98,15.92,APP_IOS
PED00003268,CLI01468,LJ02,2025-10-11T11:13:41,PAGO,3.72,8.63,12.35,APP_IOS
PED00003269,CLI00521,LJ08,2025-10-11T20:20:52,PAGO,48.91,6.6,55.51,WEB
PED00003270,CLI01357,LJ12,2025-10-11T11:35:50,PAGO,51.24,9.11,60.35,WEB
PED00003271,CLI00799,LJ10,2025-10-11T18:52:48,PAGO,21.4,6.91,28.31,APP_ANDROID
PED00003272,CLI00220,LJ11,2025-10-11T13:29:03,PAGO,25.73,9.3,35.03,APP_IOS
PED00003273,CLI00818,LJ01,2025-10-11T19:19:29,PAGO,86.8,11.36,98.16,APP_IOS
PED00003274,CLI01402,LJ05,2025-10-11T22:08:43,CANCELADO,58.23,5.97,64.2,APP_IOS
PED00003275,CLI01962,LJ02,2025-10-11T15:41:06,PENDENTE,65.62,7.32,72.94,APP_IOS
PED00003276,CLI01570,LJ09,2025-10-11T23:57:28,PAGO,18.11,5.19,23.3,APP_IOS
PED00003277,CLI01044,LJ12,2025-10-11T14:15:10,PAGO,271.64,6.7,278.34,WEB
PED00003278,CLI00484,LJ01,2025-10-11T21:22:35,PAGO,30.53,10.33,40.86,WEB
PED00003279,CLI01118,LJ03,2025-10-11T12:17:13,PAGO,95.53,11.67,107.2,APP_ANDROID
PED00003280,CLI01257,LJ09,2025-10-11T13:47:39,PAGO,60.33,8.27,68.6,WEB
PED00003281,CLI00937,LJ08,2025-10-11T23:39:45,PAGO,148.86,5.77,154.63,WEB
PED00003282,CLI01708,LJ08,2025-10-11T13:07:43,PAGO,150.15,9.0,159.15,APP_ANDROID
PED00003283,CLI00588,LJ06,2025-10-11T18:13:45,PAGO,15.43,8.88,24.31,APP_ANDROID
PED00003284,CLI00277,LJ07,2025-10-11T13:43:11,PAGO,51.42,6.29,57.71,WEB
PED00003285,CLI01126,LJ08,2025-10-11T23:10:59,PAGO,162.62,5.02,167.64,WEB
PED00003286,CLI01154,LJ07,2025-10-11T20:40:52,PAGO,31.7,5.85,37.55,WEB
PED00003287,CLI01968,LJ01,2025-10-11T10:34:55,PAGO,12.52,6.17,18.69,WEB
PED00003288,CLI00786,LJ01,2025-10-11T18:36:33,PAGO,31.42,8.29,39.71,WEB
PED00003289,CLI01689,LJ06,2025-10-11T19:39:46,PAGO,18.04,7.75,25.79,APP_ANDROID
